season,week,method,constraint_type,eliminated,contestant,judge_total,fan_vote_mean,fan_vote_std,feasible_rate,num_valid,n_simulations,p_elim,rank_elim,p_elim_true,rank_true,status,finals_order
7,4,percent,elimination,Rocco DiSpirito,Rocco DiSpirito,18.0,0.020138238655889772,0.014893673612330405,0.25917,25917,100000,0.26052,1.0,0.26052,1.0,ok,
7,4,percent,elimination,Rocco DiSpirito,Brooke Burke,26.0,0.11814494314243554,0.10399433222261689,0.25917,25917,100000,0.03002,8.0,0.26052,1.0,ok,
7,5,percent,elimination,Toni Braxton,Cloris Leachman,21.0,0.15223180534300432,0.11031800682044124,0.17882,17882,100000,0.21326,1.0,0.17776,4.0,ok,
7,5,percent,elimination,Toni Braxton,Susan Lucci,22.0,0.14857865121202513,0.11154310900797224,0.17882,17882,100000,0.17946,3.0,0.17776,4.0,ok,
7,5,percent,elimination,Toni Braxton,Cody Linley,28.0,0.13211866458719365,0.11108033024972627,0.17882,17882,100000,0.04104,7.0,0.17776,4.0,ok,
7,5,percent,elimination,Toni Braxton,Maurice Greene,27.0,0.1318390174204314,0.11097370232215895,0.17882,17882,100000,0.05458,6.0,0.17776,4.0,ok,
7,5,percent,elimination,Toni Braxton,Warren Sapp,25.0,0.13665330704780718,0.11160859222083604,0.17882,17882,100000,0.09542,5.0,0.17776,4.0,ok,
7,5,percent,elimination,Toni Braxton,Toni Braxton,22.0,0.0201390682291836,0.015865941725405588,0.17882,17882,100000,0.17776,4.0,0.17776,4.0,ok,
7,5,percent,elimination,Toni Braxton,Lance Bass,21.0,0.1510319476136132,0.11080632595049353,0.17882,17882,100000,0.20948,2.0,0.17776,4.0,ok,
7,5,percent,elimination,Toni Braxton,Brooke Burke,29.0,0.12740753854673859,0.10935977331706402,0.17882,17882,100000,0.029,8.0,0.17776,4.0,ok,
7,6,percent,elimination,Cloris Leachman,Cloris Leachman,15.0,0.03928370318515009,0.027246192383819045,0.38991,38991,100000,0.3885,1.0,0.3885,1.0,ok,
7,6,percent,elimination,Cloris Leachman,Susan Lucci,23.0,0.16244920974015747,0.13170767096611774,0.38991,38991,100000,0.1257,3.0,0.3885,1.0,ok,
7,6,percent,elimination,Cloris Leachman,Cody Linley,23.0,0.16167465128939618,0.13122506209895113,0.38991,38991,100000,0.12278,4.0,0.3885,1.0,ok,
7,6,percent,elimination,Cloris Leachman,Maurice Greene,21.0,0.16686015894666104,0.13150798277698933,0.38991,38991,100000,0.18466,2.0,0.3885,1.0,ok,
7,6,percent,elimination,Cloris Leachman,Warren Sapp,25.0,0.15762353167743626,0.13137019725801896,0.38991,38991,100000,0.07748,5.0,0.3885,1.0,ok,
7,6,percent,elimination,Cloris Leachman,Lance Bass,27.0,0.1550453805377252,0.13179918360350715,0.38991,38991,100000,0.04354,7.0,0.3885,1.0,ok,
7,6,percent,elimination,Cloris Leachman,Brooke Burke,26.0,0.15706336462347298,0.13178858385464912,0.38991,38991,100000,0.05734,6.0,0.3885,1.0,ok,
7,7,percent,elimination,Susan Lucci,Susan Lucci,24.0,0.029711677106381344,0.024114267638944732,0.16951,16951,100000,0.16832,3.0,0.16832,3.0,ok,
7,7,percent,elimination,Susan Lucci,Cody Linley,22.0,0.20884834789730966,0.13636371954633847,0.16951,16951,100000,0.23264,2.0,0.16832,3.0,ok,
7,7,percent,elimination,Susan Lucci,Maurice Greene,25.0,0.18617856104492783,0.13421732877048131,0.16951,16951,100000,0.14074,5.0,0.16832,3.0,ok,
7,7,percent,elimination,Susan Lucci,Warren Sapp,21.0,0.21438883265477865,0.13606577816267887,0.16951,16951,100000,0.26886,1.0,0.16832,3.0,ok,
7,7,percent,elimination,Susan Lucci,Lance Bass,25.0,0.1875394727137701,0.1349387850851931,0.16951,16951,100000,0.1432,4.0,0.16832,3.0,ok,
7,7,percent,elimination,Susan Lucci,Brooke Burke,30.0,0.17333310858283388,0.13914064627212444,0.16951,16951,100000,0.04624,6.0,0.16832,3.0,ok,
7,8,percent,elimination,Maurice Greene,Cody Linley,24.0,0.25121429578335,0.16362841057481875,0.24495,24495,100000,0.24616,1.0,0.23856,2.0,ok,
7,8,percent,elimination,Maurice Greene,Maurice Greene,24.0,0.04378203596802764,0.03455979820451414,0.24495,24495,100000,0.23856,2.0,0.23856,2.0,ok,
7,8,percent,elimination,Maurice Greene,Warren Sapp,27.0,0.2327692158525519,0.16467612103102627,0.24495,24495,100000,0.15708,4.0,0.23856,2.0,ok,
7,8,percent,elimination,Maurice Greene,Lance Bass,25.0,0.2423362465152023,0.16279126512103248,0.24495,24495,100000,0.2117,3.0,0.23856,2.0,ok,
7,8,percent,elimination,Maurice Greene,Brooke Burke,27.5,0.22989820588087065,0.16368226900131805,0.24495,24495,100000,0.1465,5.0,0.23856,2.0,ok,
7,9,percent,elimination,Cody Linley,Cody Linley,23.0,0.06969783031140629,0.05257242129144333,0.30677,30677,100000,0.30808,1.0,0.30808,1.0,ok,
7,9,percent,elimination,Cody Linley,Warren Sapp,24.5,0.32037479306782446,0.19277336361796654,0.30677,30677,100000,0.26544,2.0,0.30808,1.0,ok,
7,9,percent,elimination,Cody Linley,Lance Bass,28.5,0.29139897207085796,0.19336794734773766,0.30677,30677,100000,0.16152,4.0,0.30808,1.0,ok,
7,9,percent,elimination,Cody Linley,Brooke Burke,24.5,0.31852840454990844,0.1915153542421878,0.30677,30677,100000,0.26496,3.0,0.30808,1.0,ok,
7,10,percent,final_ranking,Lance Bass,Warren Sapp,27.5,0.28573644288436334,0.10634342105605084,0.17762,17762,100000,0.35206,2.0,0.35602,1.0,ok,Brooke Burke > Warren Sapp > Lance Bass
7,10,percent,final_ranking,Lance Bass,Lance Bass,27.5,0.11380032482495148,0.08049822108823075,0.17762,17762,100000,0.35602,1.0,0.35602,1.0,ok,Brooke Burke > Warren Sapp > Lance Bass
7,10,percent,final_ranking,Lance Bass,Brooke Burke,30.0,0.6004632322906852,0.1449045050944319,0.17762,17762,100000,0.29192,3.0,0.35602,1.0,ok,Brooke Burke > Warren Sapp > Lance Bass
8,2,percent,elimination,Belinda Carlisle,Gilles Marini,27.0,0.07770237293891132,0.07228929865375629,0.11051,11051,100000,0.0007,13.0,0.1109,4.0,ok,
8,2,percent,elimination,Belinda Carlisle,Denise Richards,21.0,0.07752650772234482,0.06916119183101349,0.11051,11051,100000,0.0344,9.0,0.1109,4.0,ok,
8,2,percent,elimination,Belinda Carlisle,David Alan Grier,17.0,0.08893949558508621,0.06979893857637579,0.11051,11051,100000,0.14784,2.0,0.1109,4.0,ok,
8,2,percent,elimination,Belinda Carlisle,Lawrence Taylor,20.0,0.07939812816090958,0.07019563637860207,0.11051,11051,100000,0.05222,7.0,0.1109,4.0,ok,
8,2,percent,elimination,Belinda Carlisle,Ty Murray,20.0,0.08020118127125424,0.0711553660153035,0.11051,11051,100000,0.05488,6.0,0.1109,4.0,ok,
8,2,percent,elimination,Belinda Carlisle,Shawn Johnson,24.0,0.07613728637103118,0.07023239418729607,0.11051,11051,100000,0.00604,11.0,0.1109,4.0,ok,
8,2,percent,elimination,Belinda Carlisle,Steve Wozniak,17.0,0.08855427539201377,0.07125725270488385,0.11051,11051,100000,0.14504,3.0,0.1109,4.0,ok,
8,2,percent,elimination,Belinda Carlisle,Belinda Carlisle,18.0,0.008857741223069647,0.007347948547278334,0.11051,11051,100000,0.1109,4.0,0.1109,4.0,ok,
8,2,percent,elimination,Belinda Carlisle,Chuck Wicks,20.0,0.0815881164887174,0.07146130598131814,0.11051,11051,100000,0.05084,8.0,0.1109,4.0,ok,
8,2,percent,elimination,Belinda Carlisle,Lil' Kim,23.0,0.07750734822400268,0.07150062260292972,0.11051,11051,100000,0.0105,10.0,0.1109,4.0,ok,
8,2,percent,elimination,Belinda Carlisle,Steve-O,14.0,0.10111035052530126,0.07086733347376425,0.11051,11051,100000,0.27718,1.0,0.1109,4.0,ok,
8,2,percent,elimination,Belinda Carlisle,Holly Madison,18.0,0.08533611679362549,0.07172013801069863,0.11051,11051,100000,0.10758,5.0,0.1109,4.0,ok,
8,2,percent,elimination,Belinda Carlisle,Melissa Rycroft,26.0,0.07714107930373312,0.07182310694160002,0.11051,11051,100000,0.00188,12.0,0.1109,4.0,ok,
8,3,percent,elimination,Denise Richards,Gilles Marini,27.0,0.08243279811093945,0.07546756411994211,0.15928,15928,100000,0.0024,11.0,0.15764,3.0,ok,
8,3,percent,elimination,Denise Richards,Denise Richards,16.0,0.014227630935060832,0.011129044902314771,0.15928,15928,100000,0.15764,3.0,0.15764,3.0,ok,
8,3,percent,elimination,Denise Richards,David Alan Grier,24.0,0.08450545098815279,0.07607036848962258,0.15928,15928,100000,0.01404,8.0,0.15764,3.0,ok,
8,3,percent,elimination,Denise Richards,Lawrence Taylor,20.0,0.08770024724659364,0.07625630941285817,0.15928,15928,100000,0.06042,5.0,0.15764,3.0,ok,
8,3,percent,elimination,Denise Richards,Ty Murray,23.0,0.08366516715282933,0.07616122855880467,0.15928,15928,100000,0.01998,7.0,0.15764,3.0,ok,
8,3,percent,elimination,Denise Richards,Shawn Johnson,27.0,0.08140791459559825,0.07486106029158042,0.15928,15928,100000,0.00258,10.0,0.15764,3.0,ok,
8,3,percent,elimination,Denise Richards,Steve Wozniak,10.0,0.12051700338901679,0.07654520000538036,0.15928,15928,100000,0.3866,1.0,0.15764,3.0,ok,
8,3,percent,elimination,Denise Richards,Chuck Wicks,23.0,0.08371528951063054,0.07535930380233678,0.15928,15928,100000,0.02062,6.0,0.15764,3.0,ok,
8,3,percent,elimination,Denise Richards,Lil' Kim,25.0,0.08435668964346563,0.07679024464655398,0.15928,15928,100000,0.00788,9.0,0.15764,3.0,ok,
8,3,percent,elimination,Denise Richards,Steve-O,15.0,0.10130505509389974,0.07642967384993302,0.15928,15928,100000,0.19458,2.0,0.15764,3.0,ok,
8,3,percent,elimination,Denise Richards,Holly Madison,17.0,0.09358265241440468,0.07631464788763422,0.15928,15928,100000,0.131,4.0,0.15764,3.0,ok,
8,3,percent,elimination,Denise Richards,Melissa Rycroft,27.0,0.08258410091940807,0.0762687928318568,0.15928,15928,100000,0.00226,12.0,0.15764,3.0,ok,
8,4,percent,elimination,Steve Wozniak,Gilles Marini,30.0,0.09540347938311965,0.08663569885281121,0.34441,34441,100000,0.00118,11.0,0.3461,1.0,ok,
8,4,percent,elimination,Steve Wozniak,David Alan Grier,22.0,0.0963160065517615,0.08640414944000316,0.34441,34441,100000,0.04682,6.0,0.3461,1.0,ok,
8,4,percent,elimination,Steve Wozniak,Lawrence Taylor,19.0,0.09916789232699344,0.08617637697892558,0.34441,34441,100000,0.10102,4.0,0.3461,1.0,ok,
8,4,percent,elimination,Steve Wozniak,Ty Murray,25.0,0.09537514030565855,0.08656345006984549,0.34441,34441,100000,0.01542,8.0,0.3461,1.0,ok,
8,4,percent,elimination,Steve Wozniak,Shawn Johnson,25.0,0.0952351057660065,0.08610865138512042,0.34441,34441,100000,0.01572,7.0,0.3461,1.0,ok,
8,4,percent,elimination,Steve Wozniak,Steve Wozniak,12.0,0.022120267371265278,0.016111010870977105,0.34441,34441,100000,0.3461,1.0,0.3461,1.0,ok,
8,4,percent,elimination,Steve Wozniak,Chuck Wicks,22.0,0.09577396187087325,0.08606169895213968,0.34441,34441,100000,0.04796,5.0,0.3461,1.0,ok,
8,4,percent,elimination,Steve Wozniak,Lil' Kim,27.0,0.09451523140041705,0.08542944459656084,0.34441,34441,100000,0.00654,9.0,0.3461,1.0,ok,
8,4,percent,elimination,Steve Wozniak,Steve-O,15.0,0.1067863944697983,0.08668681974273128,0.34441,34441,100000,0.22936,2.0,0.3461,1.0,ok,
8,4,percent,elimination,Steve Wozniak,Holly Madison,16.0,0.10445554181437874,0.08653785493888358,0.34441,34441,100000,0.1882,3.0,0.3461,1.0,ok,
8,4,percent,elimination,Steve Wozniak,Melissa Rycroft,29.0,0.09485097873972553,0.08593810390042823,0.34441,34441,100000,0.00168,10.0,0.3461,1.0,ok,
8,4,percent,elimination,Holly Madison,Gilles Marini,30.0,0.09174922275247767,0.0840403238312699,0.19244,19244,100000,0.00118,11.0,0.1882,3.0,ok,
8,4,percent,elimination,Holly Madison,David Alan Grier,22.0,0.0943484088056374,0.0829476923189274,0.19244,19244,100000,0.04682,6.0,0.1882,3.0,ok,
8,4,percent,elimination,Holly Madison,Lawrence Taylor,19.0,0.09839113206593937,0.083037982816753,0.19244,19244,100000,0.10102,4.0,0.1882,3.0,ok,
8,4,percent,elimination,Holly Madison,Ty Murray,25.0,0.09244616711482134,0.08378319170724599,0.19244,19244,100000,0.01542,8.0,0.1882,3.0,ok,
8,4,percent,elimination,Holly Madison,Shawn Johnson,25.0,0.09282967777313152,0.08248740253373477,0.19244,19244,100000,0.01572,7.0,0.1882,3.0,ok,
8,4,percent,elimination,Holly Madison,Steve Wozniak,12.0,0.12549005080782502,0.08378329059015789,0.19244,19244,100000,0.3461,1.0,0.1882,3.0,ok,
8,4,percent,elimination,Holly Madison,Chuck Wicks,22.0,0.09360866244697225,0.08222575771735896,0.19244,19244,100000,0.04796,5.0,0.1882,3.0,ok,
8,4,percent,elimination,Holly Madison,Lil' Kim,27.0,0.091034555499913,0.08218535500706312,0.19244,19244,100000,0.00654,9.0,0.1882,3.0,ok,
8,4,percent,elimination,Holly Madison,Steve-O,15.0,0.11158782666431186,0.08248852075201099,0.19244,19244,100000,0.22936,2.0,0.1882,3.0,ok,
8,4,percent,elimination,Holly Madison,Holly Madison,16.0,0.01677985686339051,0.0128994134222646,0.19244,19244,100000,0.1882,3.0,0.1882,3.0,ok,
8,4,percent,elimination,Holly Madison,Melissa Rycroft,29.0,0.09173443920557946,0.08292411484582009,0.19244,19244,100000,0.00168,10.0,0.1882,3.0,ok,
8,5,percent,elimination,David Alan Grier,Gilles Marini,29.0,0.1125066323555864,0.09826742772441262,0.12846,12846,100000,0.01254,9.0,0.12864,4.0,ok,
8,5,percent,elimination,David Alan Grier,David Alan Grier,22.0,0.015116630993235618,0.012317313809769682,0.12846,12846,100000,0.12864,4.0,0.12864,4.0,ok,
8,5,percent,elimination,David Alan Grier,Lawrence Taylor,20.0,0.13415046833054828,0.09702995667449262,0.12846,12846,100000,0.18962,2.0,0.12864,4.0,ok,
8,5,percent,elimination,David Alan Grier,Ty Murray,21.0,0.12996172871269782,0.09883287319092582,0.12846,12846,100000,0.16426,3.0,0.12864,4.0,ok,
8,5,percent,elimination,David Alan Grier,Shawn Johnson,26.0,0.11364974270910505,0.09720754052462413,0.12846,12846,100000,0.04082,7.0,0.12864,4.0,ok,
8,5,percent,elimination,David Alan Grier,Chuck Wicks,23.0,0.12171759811086615,0.09749487412362078,0.12846,12846,100000,0.09954,5.0,0.12864,4.0,ok,
8,5,percent,elimination,David Alan Grier,Lil' Kim,26.0,0.11054008773656183,0.09663414282546962,0.12846,12846,100000,0.04078,8.0,0.12864,4.0,ok,
8,5,percent,elimination,David Alan Grier,Steve-O,18.0,0.14542565366331106,0.09741623697667955,0.12846,12846,100000,0.26518,1.0,0.12864,4.0,ok,
8,5,percent,elimination,David Alan Grier,Melissa Rycroft,25.0,0.1169314573880875,0.09899928595258234,0.12846,12846,100000,0.05862,6.0,0.12864,4.0,ok,
8,6,percent,elimination,Steve-O,Gilles Marini,26.0,0.13515651793785735,0.11487127957928227,0.33354,33354,100000,0.04838,6.0,0.33282,1.0,ok,
8,6,percent,elimination,Steve-O,Lawrence Taylor,22.0,0.1406315420609491,0.1160264656901235,0.33354,33354,100000,0.13614,3.0,0.33282,1.0,ok,
8,6,percent,elimination,Steve-O,Ty Murray,18.0,0.15427020988078863,0.11605961744008327,0.33354,33354,100000,0.26248,2.0,0.33282,1.0,ok,
8,6,percent,elimination,Steve-O,Shawn Johnson,26.0,0.1340447307067475,0.11550950026920254,0.33354,33354,100000,0.05192,5.0,0.33282,1.0,ok,
8,6,percent,elimination,Steve-O,Chuck Wicks,23.0,0.13782788934527682,0.11447417574710836,0.33354,33354,100000,0.10776,4.0,0.33282,1.0,ok,
8,6,percent,elimination,Steve-O,Lil' Kim,28.0,0.13380531962086706,0.11535653698413102,0.33354,33354,100000,0.0249,8.0,0.33282,1.0,ok,
8,6,percent,elimination,Steve-O,Steve-O,16.0,0.030174364677267067,0.021721215613106803,0.33354,33354,100000,0.33282,1.0,0.33282,1.0,ok,
8,6,percent,elimination,Steve-O,Melissa Rycroft,27.0,0.1340894257702434,0.11473831212007682,0.33354,33354,100000,0.0356,7.0,0.33282,1.0,ok,
8,7,percent,elimination,Lawrence Taylor,Gilles Marini,27.0,0.16116849309949724,0.13030173741568846,0.29249,29249,100000,0.11002,5.0,0.2887,1.0,ok,
8,7,percent,elimination,Lawrence Taylor,Lawrence Taylor,21.0,0.030135085774260224,0.02217633637011349,0.29249,29249,100000,0.2887,1.0,0.2887,1.0,ok,
8,7,percent,elimination,Lawrence Taylor,Ty Murray,24.0,0.16875356804871142,0.12987509771780445,0.29249,29249,100000,0.1972,2.0,0.2887,1.0,ok,
8,7,percent,elimination,Lawrence Taylor,Shawn Johnson,28.0,0.15901603802282244,0.12972325722808564,0.29249,29249,100000,0.08686,6.0,0.2887,1.0,ok,
8,7,percent,elimination,Lawrence Taylor,Chuck Wicks,27.0,0.16106536882925776,0.13076118148244245,0.29249,29249,100000,0.1117,4.0,0.2887,1.0,ok,
8,7,percent,elimination,Lawrence Taylor,Lil' Kim,26.0,0.16176446581070983,0.1292206278173109,0.29249,29249,100000,0.1364,3.0,0.2887,1.0,ok,
8,7,percent,elimination,Lawrence Taylor,Melissa Rycroft,29.0,0.15809698041473957,0.13039720494147114,0.29249,29249,100000,0.06912,7.0,0.2887,1.0,ok,
8,8,percent,elimination,Chuck Wicks,Gilles Marini,27.5,0.1869875915669084,0.14063293641382263,0.17917,17917,100000,0.12194,5.0,0.18036,2.0,ok,
8,8,percent,elimination,Chuck Wicks,Ty Murray,26.0,0.19324012286835202,0.13894965118206493,0.17917,17917,100000,0.1671,3.0,0.18036,2.0,ok,
8,8,percent,elimination,Chuck Wicks,Shawn Johnson,26.0,0.19264080283562837,0.13976726928500152,0.17917,17917,100000,0.1631,4.0,0.18036,2.0,ok,
8,8,percent,elimination,Chuck Wicks,Chuck Wicks,25.5,0.028850262633296993,0.023904056760908746,0.17917,17917,100000,0.18036,2.0,0.18036,2.0,ok,
8,8,percent,elimination,Chuck Wicks,Lil' Kim,28.0,0.1844905938838011,0.13869348738229278,0.17917,17917,100000,0.11446,6.0,0.18036,2.0,ok,
8,8,percent,elimination,Chuck Wicks,Melissa Rycroft,23.0,0.21379062621201145,0.13914070714012303,0.17917,17917,100000,0.25304,1.0,0.18036,2.0,ok,
8,9,percent,elimination,Lil' Kim,Gilles Marini,28.0,0.23166569109894444,0.16124772059637946,0.21732,21732,100000,0.16958,3.0,0.21288,2.0,ok,
8,9,percent,elimination,Lil' Kim,Ty Murray,23.0,0.2665631641537574,0.1595580650232415,0.21732,21732,100000,0.30224,1.0,0.21288,2.0,ok,
8,9,percent,elimination,Lil' Kim,Shawn Johnson,28.0,0.23040803156986173,0.15986154674216205,0.21732,21732,100000,0.16346,4.0,0.21288,2.0,ok,
8,9,percent,elimination,Lil' Kim,Lil' Kim,26.0,0.04148912364112293,0.03322382315479203,0.21732,21732,100000,0.21288,2.0,0.21288,2.0,ok,
8,9,percent,elimination,Lil' Kim,Melissa Rycroft,28.5,0.22987398953631386,0.16106495130761372,0.21732,21732,100000,0.15184,5.0,0.21288,2.0,ok,
8,10,percent,elimination,Ty Murray,Gilles Marini,30.0,0.2995439751134666,0.19718772262001869,0.33745,33745,100000,0.1868,4.0,0.3366,1.0,ok,
8,10,percent,elimination,Ty Murray,Ty Murray,24.0,0.07260940580214169,0.054148031070224416,0.33745,33745,100000,0.3366,1.0,0.3366,1.0,ok,
8,10,percent,elimination,Ty Murray,Shawn Johnson,28.0,0.3124802576521788,0.19578182176131456,0.33745,33745,100000,0.23268,3.0,0.3366,1.0,ok,
8,10,percent,elimination,Ty Murray,Melissa Rycroft,27.5,0.31536636143220936,0.195982371813113,0.33745,33745,100000,0.24392,2.0,0.3366,1.0,ok,
8,11,percent,final_ranking,Melissa Rycroft,Gilles Marini,29.0,0.2765615847577227,0.10629034076265115,0.173,17300,100000,0.3342,2.0,0.35024,1.0,ok,Shawn Johnson > Gilles Marini > Melissa Rycroft
8,11,percent,final_ranking,Melissa Rycroft,Shawn Johnson,30.0,0.6100759064341141,0.14543317627354752,0.173,17300,100000,0.31556,3.0,0.35024,1.0,ok,Shawn Johnson > Gilles Marini > Melissa Rycroft
8,11,percent,final_ranking,Melissa Rycroft,Melissa Rycroft,28.5,0.11336250880816211,0.08011582333808973,0.173,17300,100000,0.35024,1.0,0.35024,1.0,ok,Shawn Johnson > Gilles Marini > Melissa Rycroft
9,1,percent,elimination,Ashley Hamiliton,Ashley Hamiliton,18.9999,0.00838232717045438,0.006764968551476047,0.16982,16982,100000,0.1674,2.0,0.1674,2.0,ok,
9,1,percent,elimination,Ashley Hamiliton,Debi Mazar,22.0,0.06723100111731375,0.06029080872081142,0.16982,16982,100000,0.07576,7.0,0.1674,2.0,ok,
9,1,percent,elimination,Ashley Hamiliton,Melissa Joan Hart,24.0,0.0647386968326103,0.0594640829408502,0.16982,16982,100000,0.0394,8.0,0.1674,2.0,ok,
9,1,percent,elimination,Ashley Hamiliton,Mark Dacascos,28.9998,0.06365320667106035,0.05983808549434085,0.16982,16982,100000,0.00536,11.0,0.1674,2.0,ok,
9,1,percent,elimination,Ashley Hamiliton,Chuck Liddell,22.0,0.06644766374787027,0.058872152797453656,0.16982,16982,100000,0.07672,6.0,0.1674,2.0,ok,
9,1,percent,elimination,Ashley Hamiliton,Natalie Coughlin,26.9998,0.06409915614707062,0.05954370066116368,0.16982,16982,100000,0.01212,10.0,0.1674,2.0,ok,
9,1,percent,elimination,Ashley Hamiliton,Louie Vito,26.9998,0.06473424022201187,0.060837357480944626,0.16982,16982,100000,0.0127,9.0,0.1674,2.0,ok,
9,1,percent,elimination,Ashley Hamiliton,Michael Irvin,19.0,0.07212378557983334,0.05964001305965927,0.16982,16982,100000,0.165,3.0,0.1674,2.0,ok,
9,1,percent,elimination,Ashley Hamiliton,Joanna Krupa,33.9999,0.06365109399216513,0.05932675457296887,0.16982,16982,100000,6e-05,16.0,0.1674,2.0,ok,
9,1,percent,elimination,Ashley Hamiliton,Kathy Ireland,19.9999,0.06921063927788765,0.05904301898651633,0.16982,16982,100000,0.13554,4.0,0.1674,2.0,ok,
9,1,percent,elimination,Ashley Hamiliton,Tom DeLay,19.9999,0.07019871863157463,0.05991941533327072,0.16982,16982,100000,0.13524,5.0,0.1674,2.0,ok,
9,1,percent,elimination,Ashley Hamiliton,Macy Gray,18.9999,0.07236614957386003,0.06020621117914746,0.16982,16982,100000,0.16934,1.0,0.1674,2.0,ok,
9,1,percent,elimination,Ashley Hamiliton,Aaron Carter,31.999899999999997,0.06346880811972763,0.0595318226938982,0.16982,16982,100000,0.00038,15.0,0.1674,2.0,ok,
9,1,percent,elimination,Ashley Hamiliton,Mya,30.999899999999997,0.06325762993583449,0.05919917449838883,0.16982,16982,100000,0.00114,14.0,0.1674,2.0,ok,
9,1,percent,elimination,Ashley Hamiliton,Donny Osmond,29.999899999999997,0.06292278036215795,0.05856513274945474,0.16982,16982,100000,0.00264,12.0,0.1674,2.0,ok,
9,1,percent,elimination,Ashley Hamiliton,Kelly Osbourne,30.9998,0.06351410261856742,0.06016785198065028,0.16982,16982,100000,0.0012,13.0,0.1674,2.0,ok,
9,1,percent,elimination,Macy Gray,Ashley Hamiliton,18.9999,0.0726812132133339,0.06064975320180778,0.16655,16655,100000,0.1674,2.0,0.16934,1.0,ok,
9,1,percent,elimination,Macy Gray,Debi Mazar,22.0,0.06606925992461576,0.059601598857920726,0.16655,16655,100000,0.07576,7.0,0.16934,1.0,ok,
9,1,percent,elimination,Macy Gray,Melissa Joan Hart,24.0,0.06557985726021096,0.05997230786923955,0.16655,16655,100000,0.0394,8.0,0.16934,1.0,ok,
9,1,percent,elimination,Macy Gray,Mark Dacascos,28.9998,0.06362996853993283,0.05946150851388628,0.16655,16655,100000,0.00536,11.0,0.16934,1.0,ok,
9,1,percent,elimination,Macy Gray,Chuck Liddell,22.0,0.06646597523822988,0.05962363402788603,0.16655,16655,100000,0.07672,6.0,0.16934,1.0,ok,
9,1,percent,elimination,Macy Gray,Natalie Coughlin,26.9998,0.0631072710456913,0.05885834784739809,0.16655,16655,100000,0.01212,10.0,0.16934,1.0,ok,
9,1,percent,elimination,Macy Gray,Louie Vito,26.9998,0.06349785399137142,0.05961752675605537,0.16655,16655,100000,0.0127,9.0,0.16934,1.0,ok,
9,1,percent,elimination,Macy Gray,Michael Irvin,19.0,0.07179891224931194,0.059660393087773565,0.16655,16655,100000,0.165,3.0,0.16934,1.0,ok,
9,1,percent,elimination,Macy Gray,Joanna Krupa,33.9999,0.06442755959475582,0.06104578078696945,0.16655,16655,100000,6e-05,16.0,0.16934,1.0,ok,
9,1,percent,elimination,Macy Gray,Kathy Ireland,19.9999,0.07021077242115627,0.060055217611016516,0.16655,16655,100000,0.13554,4.0,0.16934,1.0,ok,
9,1,percent,elimination,Macy Gray,Tom DeLay,19.9999,0.06978606573898934,0.06011709205379423,0.16655,16655,100000,0.13524,5.0,0.16934,1.0,ok,
9,1,percent,elimination,Macy Gray,Macy Gray,18.9999,0.008281610228778238,0.006723939951283262,0.16655,16655,100000,0.16934,1.0,0.16934,1.0,ok,
9,1,percent,elimination,Macy Gray,Aaron Carter,31.999899999999997,0.06358081297377285,0.05988225087569233,0.16655,16655,100000,0.00038,15.0,0.16934,1.0,ok,
9,1,percent,elimination,Macy Gray,Mya,30.999899999999997,0.06367964466626659,0.05933684040477732,0.16655,16655,100000,0.00114,14.0,0.16934,1.0,ok,
9,1,percent,elimination,Macy Gray,Donny Osmond,29.999899999999997,0.06336024019672987,0.0593909514132113,0.16655,16655,100000,0.00264,12.0,0.16934,1.0,ok,
9,1,percent,elimination,Macy Gray,Kelly Osbourne,30.9998,0.06384298271685468,0.060128513879252485,0.16655,16655,100000,0.0012,13.0,0.16934,1.0,ok,
9,2,percent,elimination,Kathy Ireland,Debi Mazar,21.0,0.07508991283979764,0.06752015685584019,0.14958,14958,100000,0.0438,10.0,0.14836,2.0,ok,
9,2,percent,elimination,Kathy Ireland,Melissa Joan Hart,19.0,0.07929683217155685,0.06912875466513929,0.14958,14958,100000,0.10626,3.0,0.14836,2.0,ok,
9,2,percent,elimination,Kathy Ireland,Mark Dacascos,21.0,0.07510271248401634,0.06828690402908283,0.14958,14958,100000,0.0436,11.0,0.14836,2.0,ok,
9,2,percent,elimination,Kathy Ireland,Chuck Liddell,19.0,0.07781639543676848,0.0672852975948272,0.14958,14958,100000,0.10506,6.0,0.14836,2.0,ok,
9,2,percent,elimination,Kathy Ireland,Natalie Coughlin,21.0,0.07506921640397161,0.06760630627488744,0.14958,14958,100000,0.04398,9.0,0.14836,2.0,ok,
9,2,percent,elimination,Kathy Ireland,Louie Vito,19.0,0.07907990869999051,0.06877227537160614,0.14958,14958,100000,0.1058,5.0,0.14836,2.0,ok,
9,2,percent,elimination,Kathy Ireland,Michael Irvin,20.0,0.07621054427745132,0.06832089516968211,0.14958,14958,100000,0.06986,8.0,0.14836,2.0,ok,
9,2,percent,elimination,Kathy Ireland,Joanna Krupa,20.0,0.0756349016811814,0.0672189027089964,0.14958,14958,100000,0.07098,7.0,0.14836,2.0,ok,
9,2,percent,elimination,Kathy Ireland,Kathy Ireland,18.0,0.007951509267974633,0.00644476034240697,0.14958,14958,100000,0.14836,2.0,0.14836,2.0,ok,
